Datum;Eröffnung;Hoch;Tief;Schluss;Währung;Volumen
21.11.1995;710,08;710,08;710,08;710,08;Pkt.;0
22.11.1995;709,88;709,88;709,88;709,88;Pkt.;0
23.11.1995;709,64;709,64;709,64;709,64;Pkt.;0
24.11.1995;709,65;709,65;709,65;709,65;Pkt.;0
27.11.1995;711,47;711,47;711,47;711,47;Pkt.;0
28.11.1995;715,67;715,67;715,67;715,67;Pkt.;0
29.11.1995;714,21;714,21;714,21;714,21;Pkt.;0
30.11.1995;714,51;714,51;714,51;714,51;Pkt.;0
01.12.1995;718,12;718,12;718,12;718,12;Pkt.;0
04.12.1995;722,76;722,76;722,76;722,76;Pkt.;0
05.12.1995;725,12;725,12;725,12;725,12;Pkt.;0
06.12.1995;727,53;727,53;727,53;727,53;Pkt.;0
07.12.1995;728,25;728,25;728,25;728,25;Pkt.;0
08.12.1995;726,27;726,27;726,27;726,27;Pkt.;0
11.12.1995;727,87;727,87;727,87;727,87;Pkt.;0
12.12.1995;726,94;726,94;726,94;726,94;Pkt.;0
13.12.1995;727,87;727,87;727,87;727,87;Pkt.;0
14.12.1995;729,08;729,08;729,08;729,08;Pkt.;0
15.12.1995;726,05;726,05;726,05;726,05;Pkt.;0
18.12.1995;720,45;720,45;720,45;720,45;Pkt.;0
19.12.1995;719,69;719,69;719,69;719,69;Pkt.;0
20.12.1995;720,99;720,99;720,99;720,99;Pkt.;0
21.12.1995;726,60;726,60;726,60;726,60;Pkt.;0
22.12.1995;729,38;729,38;729,38;729,38;Pkt.;0
25.12.1995;729,38;729,38;729,38;729,38;Pkt.;0
26.12.1995;732,36;732,36;732,36;732,36;Pkt.;0
27.12.1995;734,29;734,29;734,29;734,29;Pkt.;0
28.12.1995;732,82;732,82;732,82;732,82;Pkt.;0
29.12.1995;734,28;734,28;734,28;734,28;Pkt.;0
01.01.1996;734,28;734,28;734,28;734,28;Pkt.;0
02.01.1996;737,50;737,50;737,50;737,50;Pkt.;0
03.01.1996;740,25;740,25;740,25;740,25;Pkt.;0
04.01.1996;741,12;741,12;741,12;741,12;Pkt.;0
05.01.1996;743,01;743,01;743,01;743,01;Pkt.;0
08.01.1996;742,14;742,14;742,14;742,14;Pkt.;0
09.01.1996;735,83;735,83;735,83;735,83;Pkt.;0
10.01.1996;728,94;728,94;728,94;728,94;Pkt.;0
11.01.1996;729,00;729,00;729,00;729,00;Pkt.;0
12.01.1996;728,08;728,08;728,08;728,08;Pkt.;0
15.01.1996;725,93;725,93;725,93;725,93;Pkt.;0
16.01.1996;731,75;731,75;731,75;731,75;Pkt.;0
17.01.1996;729,86;729,86;729,86;729,86;Pkt.;0
18.01.1996;729,54;729,54;729,54;729,54;Pkt.;0
19.01.1996;731,60;731,60;731,60;731,60;Pkt.;0
22.01.1996;730,35;730,35;730,35;730,35;Pkt.;0
23.01.1996;727,80;727,80;727,80;727,80;Pkt.;0
24.01.1996;731,54;731,54;731,54;731,54;Pkt.;0
25.01.1996;731,92;731,92;731,92;731,92;Pkt.;0
26.01.1996;732,95;732,95;732,95;732,95;Pkt.;0
29.01.1996;734,59;734,59;734,59;734,59;Pkt.;0
30.01.1996;738,16;738,16;738,16;738,16;Pkt.;0
31.01.1996;746,45;746,45;746,45;746,45;Pkt.;0
01.02.1996;748,54;748,54;748,54;748,54;Pkt.;0
02.02.1996;748,48;748,48;748,48;748,48;Pkt.;0
05.02.1996;751,53;751,53;751,53;751,53;Pkt.;0
06.02.1996;754,06;754,06;754,06;754,06;Pkt.;0
07.02.1996;756,46;756,46;756,46;756,46;Pkt.;0
08.02.1996;758,33;758,33;758,33;758,33;Pkt.;0
09.02.1996;756,62;756,62;756,62;756,62;Pkt.;0
12.02.1996;760,09;760,09;760,09;760,09;Pkt.;0
13.02.1996;759,14;759,14;759,14;759,14;Pkt.;0
14.02.1996;758,33;758,33;758,33;758,33;Pkt.;0
15.02.1996;758,09;758,09;758,09;758,09;Pkt.;0
16.02.1996;758,36;758,36;758,36;758,36;Pkt.;0
19.02.1996;759,01;759,01;759,01;759,01;Pkt.;0
20.02.1996;748,91;748,91;748,91;748,91;Pkt.;0
21.02.1996;752,89;752,89;752,89;752,89;Pkt.;0
22.02.1996;759,53;759,53;759,53;759,53;Pkt.;0
23.02.1996;761,10;761,10;761,10;761,10;Pkt.;0
26.02.1996;756,87;756,87;756,87;756,87;Pkt.;0
27.02.1996;752,99;752,99;752,99;752,99;Pkt.;0
28.02.1996;752,17;752,17;752,17;752,17;Pkt.;0
29.02.1996;749,86;749,86;749,86;749,86;Pkt.;0
01.03.1996;752,70;752,70;752,70;752,70;Pkt.;0
04.03.1996;755,62;755,62;755,62;755,62;Pkt.;0
05.03.1996;758,10;758,10;758,10;758,10;Pkt.;0
06.03.1996;755,36;755,36;755,36;755,36;Pkt.;0
07.03.1996;754,62;754,62;754,62;754,62;Pkt.;0
08.03.1996;742,72;742,72;742,72;742,72;Pkt.;0
11.03.1996;740,13;740,13;740,13;740,13;Pkt.;0
12.03.1996;740,45;740,45;740,45;740,45;Pkt.;0
13.03.1996;740,86;740,86;740,86;740,86;Pkt.;0
14.03.1996;745,28;745,28;745,28;745,28;Pkt.;0
15.03.1996;746,25;746,25;746,25;746,25;Pkt.;0
18.03.1996;754,08;754,08;754,08;754,08;Pkt.;0
19.03.1996;756,30;756,30;756,30;756,30;Pkt.;0
20.03.1996;754,88;754,88;754,88;754,88;Pkt.;0
21.03.1996;757,65;757,65;757,65;757,65;Pkt.;0
22.03.1996;758,07;758,07;758,07;758,07;Pkt.;0
25.03.1996;760,23;760,23;760,23;760,23;Pkt.;0
26.03.1996;760,79;760,79;760,79;760,79;Pkt.;0
27.03.1996;759,66;759,66;759,66;759,66;Pkt.;0
28.03.1996;760,39;760,39;760,39;760,39;Pkt.;0
29.03.1996;761,18;761,18;761,18;761,18;Pkt.;0
01.04.1996;765,48;765,48;765,48;765,48;Pkt.;0
02.04.1996;767,44;767,44;767,44;767,44;Pkt.;0
03.04.1996;767,49;767,49;767,49;767,49;Pkt.;0
04.04.1996;767,71;767,71;767,71;767,71;Pkt.;0
05.04.1996;768,38;768,38;768,38;768,38;Pkt.;0
08.04.1996;761,29;761,29;761,29;761,29;Pkt.;0
09.04.1996;759,55;759,55;759,55;759,55;Pkt.;0
10.04.1996;755,92;755,92;755,92;755,92;Pkt.;0
11.04.1996;753,07;753,07;753,07;753,07;Pkt.;0
12.04.1996;755,86;755,86;755,86;755,86;Pkt.;0
15.04.1996;761,18;761,18;761,18;761,18;Pkt.;0
16.04.1996;763,72;763,72;763,72;763,72;Pkt.;0
17.04.1996;760,96;760,96;760,96;760,96;Pkt.;0
18.04.1996;762,91;762,91;762,91;762,91;Pkt.;0
19.04.1996;767,84;767,84;767,84;767,84;Pkt.;0
22.04.1996;772,62;772,62;772,62;772,62;Pkt.;0
23.04.1996;774,54;774,54;774,54;774,54;Pkt.;0
24.04.1996;773,74;773,74;773,74;773,74;Pkt.;0
25.04.1996;774,47;774,47;774,47;774,47;Pkt.;0
26.04.1996;777,95;777,95;777,95;777,95;Pkt.;0
29.04.1996;779,43;779,43;779,43;779,43;Pkt.;0
30.04.1996;777,93;777,93;777,93;777,93;Pkt.;0
01.05.1996;775,15;775,15;775,15;775,15;Pkt.;0
02.05.1996;769,03;769,03;769,03;769,03;Pkt.;0
03.05.1996;766,30;766,30;766,30;766,30;Pkt.;0
06.05.1996;765,61;765,61;765,61;765,61;Pkt.;0
07.05.1996;762,59;762,59;762,59;762,59;Pkt.;0
08.05.1996;765,56;765,56;765,56;765,56;Pkt.;0
09.05.1996;765,17;765,17;765,17;765,17;Pkt.;0
10.05.1996;767,25;767,25;767,25;767,25;Pkt.;0
13.05.1996;769,93;769,93;769,93;769,93;Pkt.;0
14.05.1996;772,81;772,81;772,81;772,81;Pkt.;0
15.05.1996;775,49;775,49;775,49;775,49;Pkt.;0
16.05.1996;775,45;775,45;775,45;775,45;Pkt.;0
17.05.1996;778,17;778,17;778,17;778,17;Pkt.;0
20.05.1996;779,30;779,30;779,30;779,30;Pkt.;0
21.05.1996;779,68;779,68;779,68;779,68;Pkt.;0
22.05.1996;780,27;780,27;780,27;780,27;Pkt.;0
23.05.1996;777,21;777,21;777,21;777,21;Pkt.;0
24.05.1996;777,35;777,35;777,35;777,35;Pkt.;0
27.05.1996;776,82;776,82;776,82;776,82;Pkt.;0
28.05.1996;774,18;774,18;774,18;774,18;Pkt.;0
29.05.1996;772,64;772,64;772,64;772,64;Pkt.;0
30.05.1996;776,17;776,17;776,17;776,17;Pkt.;0
31.05.1996;777,44;777,44;777,44;777,44;Pkt.;0
03.06.1996;773,71;773,71;773,71;773,71;Pkt.;0
04.06.1996;776,31;776,31;776,31;776,31;Pkt.;0
05.06.1996;779,46;779,46;779,46;779,46;Pkt.;0
06.06.1996;776,21;776,21;776,21;776,21;Pkt.;0
07.06.1996;773,08;773,08;773,08;773,08;Pkt.;0
10.06.1996;773,05;773,05;773,05;773,05;Pkt.;0
11.06.1996;773,44;773,44;773,44;773,44;Pkt.;0
12.06.1996;774,92;774,92;774,92;774,92;Pkt.;0
13.06.1996;773,99;773,99;773,99;773,99;Pkt.;0
14.06.1996;775,65;775,65;775,65;775,65;Pkt.;0
17.06.1996;775,32;775,32;775,32;775,32;Pkt.;0
18.06.1996;776,24;776,24;776,24;776,24;Pkt.;0
19.06.1996;775,94;775,94;775,94;775,94;Pkt.;0
20.06.1996;775,09;775,09;775,09;775,09;Pkt.;0
21.06.1996;777,13;777,13;777,13;777,13;Pkt.;0
24.06.1996;779,70;779,70;779,70;779,70;Pkt.;0
25.06.1996;778,81;778,81;778,81;778,81;Pkt.;0
26.06.1996;777,21;777,21;777,21;777,21;Pkt.;0
27.06.1996;778,07;778,07;778,07;778,07;Pkt.;0
28.06.1996;780,20;780,20;780,20;780,20;Pkt.;0
01.07.1996;783,21;783,21;783,21;783,21;Pkt.;0
02.07.1996;779,90;779,90;779,90;779,90;Pkt.;0
03.07.1996;778,54;778,54;778,54;778,54;Pkt.;0
04.07.1996;780,08;780,08;780,08;780,08;Pkt.;0
05.07.1996;769,60;769,60;769,60;769,60;Pkt.;0
08.07.1996;763,04;763,04;763,04;763,04;Pkt.;0
09.07.1996;766,17;766,17;766,17;766,17;Pkt.;0
10.07.1996;765,88;765,88;765,88;765,88;Pkt.;0
11.07.1996;760,55;760,55;760,55;760,55;Pkt.;0
12.07.1996;755,91;755,91;755,91;755,91;Pkt.;0
15.07.1996;746,78;746,78;746,78;746,78;Pkt.;0
16.07.1996;743,82;743,82;743,82;743,82;Pkt.;0
17.07.1996;748,07;748,07;748,07;748,07;Pkt.;0
18.07.1996;755,31;755,31;755,31;755,31;Pkt.;0
19.07.1996;754,32;754,32;754,32;754,32;Pkt.;0
22.07.1996;747,17;747,17;747,17;747,17;Pkt.;0
23.07.1996;743,98;743,98;743,98;743,98;Pkt.;0
24.07.1996;737,26;737,26;737,26;737,26;Pkt.;0
25.07.1996;742,90;742,90;742,90;742,90;Pkt.;0
26.07.1996;746,05;746,05;746,05;746,05;Pkt.;0
29.07.1996;743,53;743,53;743,53;743,53;Pkt.;0
30.07.1996;744,90;744,90;744,90;744,90;Pkt.;0
31.07.1996;751,45;751,45;751,45;751,45;Pkt.;0
01.08.1996;759,41;759,41;759,41;759,41;Pkt.;0
02.08.1996;766,95;766,95;766,95;766,95;Pkt.;0
05.08.1996;767,86;767,86;767,86;767,86;Pkt.;0
06.08.1996;765,43;765,43;765,43;765,43;Pkt.;0
07.08.1996;764,44;764,44;764,44;764,44;Pkt.;0
08.08.1996;764,83;764,83;764,83;764,83;Pkt.;0
09.08.1996;762,41;762,41;762,41;762,41;Pkt.;0
12.08.1996;766,22;766,22;766,22;766,22;Pkt.;0
13.08.1996;764,88;764,88;764,88;764,88;Pkt.;0
14.08.1996;766,06;766,06;766,06;766,06;Pkt.;0
15.08.1996;765,74;765,74;765,74;765,74;Pkt.;0
16.08.1996;767,36;767,36;767,36;767,36;Pkt.;0
19.08.1996;769,05;769,05;769,05;769,05;Pkt.;0
20.08.1996;770,20;770,20;770,20;770,20;Pkt.;0
21.08.1996;771,48;771,48;771,48;771,48;Pkt.;0
22.08.1996;775,17;775,17;775,17;775,17;Pkt.;0
23.08.1996;774,51;774,51;774,51;774,51;Pkt.;0
26.08.1996;772,28;772,28;772,28;772,28;Pkt.;0
27.08.1996;773,29;773,29;773,29;773,29;Pkt.;0
28.08.1996;770,97;770,97;770,97;770,97;Pkt.;0
29.08.1996;764,06;764,06;764,06;764,06;Pkt.;0
30.08.1996;758,90;758,90;758,90;758,90;Pkt.;0
02.09.1996;756,62;756,62;756,62;756,62;Pkt.;0
03.09.1996;756,75;756,75;756,75;756,75;Pkt.;0
04.09.1996;758,94;758,94;758,94;758,94;Pkt.;0
05.09.1996;756,87;756,87;756,87;756,87;Pkt.;0
06.09.1996;758,80;758,80;758,80;758,80;Pkt.;0
09.09.1996;764,20;764,20;764,20;764,20;Pkt.;0
10.09.1996;764,42;764,42;764,42;764,42;Pkt.;0
11.09.1996;764,20;764,20;764,20;764,20;Pkt.;0
12.09.1996;767,11;767,11;767,11;767,11;Pkt.;0
13.09.1996;775,49;775,49;775,49;775,49;Pkt.;0
16.09.1996;779,07;779,07;779,07;779,07;Pkt.;0
17.09.1996;780,66;780,66;780,66;780,66;Pkt.;0
18.09.1996;780,92;780,92;780,92;780,92;Pkt.;0
19.09.1996;781,64;781,64;781,64;781,64;Pkt.;0
20.09.1996;782,22;782,22;782,22;782,22;Pkt.;0
23.09.1996;780,10;780,10;780,10;780,10;Pkt.;0
24.09.1996;780,30;780,30;780,30;780,30;Pkt.;0
25.09.1996;784,15;784,15;784,15;784,15;Pkt.;0
26.09.1996;784,45;784,45;784,45;784,45;Pkt.;0
27.09.1996;785,65;785,65;785,65;785,65;Pkt.;0
30.09.1996;787,44;787,44;787,44;787,44;Pkt.;0
01.10.1996;788,89;788,89;788,89;788,89;Pkt.;0
02.10.1996;792,30;792,30;792,30;792,30;Pkt.;0
03.10.1996;790,54;790,54;790,54;790,54;Pkt.;0
04.10.1996;793,72;793,72;793,72;793,72;Pkt.;0
07.10.1996;795,72;795,72;795,72;795,72;Pkt.;0
08.10.1996;793,74;793,74;793,74;793,74;Pkt.;0
09.10.1996;789,27;789,27;789,27;789,27;Pkt.;0
10.10.1996;787,49;787,49;787,49;787,49;Pkt.;0
11.10.1996;791,87;791,87;791,87;791,87;Pkt.;0
14.10.1996;795,28;795,28;795,28;795,28;Pkt.;0
15.10.1996;797,93;797,93;797,93;797,93;Pkt.;0
16.10.1996;797,64;797,64;797,64;797,64;Pkt.;0
17.10.1996;799,25;799,25;799,25;799,25;Pkt.;0
18.10.1996;803,45;803,45;803,45;803,45;Pkt.;0
21.10.1996;801,72;801,72;801,72;801,72;Pkt.;0
22.10.1996;798,41;798,41;798,41;798,41;Pkt.;0
23.10.1996;796,29;796,29;796,29;796,29;Pkt.;0
24.10.1996;792,76;792,76;792,76;792,76;Pkt.;0
25.10.1996;790,46;790,46;790,46;790,46;Pkt.;0
28.10.1996;788,82;788,82;788,82;788,82;Pkt.;0
29.10.1996;790,44;790,44;790,44;790,44;Pkt.;0
30.10.1996;790,59;790,59;790,59;790,59;Pkt.;0
31.10.1996;791,75;791,75;791,75;791,75;Pkt.;0
01.11.1996;791,75;791,75;791,75;791,75;Pkt.;0
04.11.1996;793,77;793,77;793,77;793,77;Pkt.;0
05.11.1996;797,93;797,93;797,93;797,93;Pkt.;0
06.11.1996;807,72;807,72;807,72;807,72;Pkt.;0
07.11.1996;810,55;810,55;810,55;810,55;Pkt.;0
08.11.1996;814,90;814,90;814,90;814,90;Pkt.;0
11.11.1996;816,10;816,10;816,10;816,10;Pkt.;0
12.11.1996;816,47;816,47;816,47;816,47;Pkt.;0
13.11.1996;815,86;815,86;815,86;815,86;Pkt.;0
14.11.1996;820,71;820,71;820,71;820,71;Pkt.;0
15.11.1996;823,38;823,38;823,38;823,38;Pkt.;0
18.11.1996;822,10;822,10;822,10;822,10;Pkt.;0
19.11.1996;826,29;826,29;826,29;826,29;Pkt.;0
20.11.1996;829,65;829,65;829,65;829,65;Pkt.;0
21.11.1996;829,14;829,14;829,14;829,14;Pkt.;0
22.11.1996;834,03;834,03;834,03;834,03;Pkt.;0
25.11.1996;837,22;837,22;837,22;837,22;Pkt.;0
26.11.1996;836,78;836,78;836,78;836,78;Pkt.;0
27.11.1996;834,96;834,96;834,96;834,96;Pkt.;0
28.11.1996;833,62;833,62;833,62;833,62;Pkt.;0
29.11.1996;834,93;834,93;834,93;834,93;Pkt.;0
02.12.1996;831,64;831,64;831,64;831,64;Pkt.;0
03.12.1996;824,39;824,39;824,39;824,39;Pkt.;0
04.12.1996;822,14;822,14;822,14;822,14;Pkt.;0
05.12.1996;824,38;824,38;824,38;824,38;Pkt.;0
06.12.1996;813,43;813,43;813,43;813,43;Pkt.;0
09.12.1996;821,62;821,62;821,62;821,62;Pkt.;0
10.12.1996;823,53;823,53;823,53;823,53;Pkt.;0
11.12.1996;816,11;816,11;816,11;816,11;Pkt.;0
12.12.1996;807,85;807,85;807,85;807,85;Pkt.;0
13.12.1996;803,55;803,55;803,55;803,55;Pkt.;0
16.12.1996;803,31;803,31;803,31;803,31;Pkt.;0
17.12.1996;805,85;805,85;805,85;805,85;Pkt.;0
18.12.1996;807,80;807,80;807,80;807,80;Pkt.;0
19.12.1996;812,96;812,96;812,96;812,96;Pkt.;0
20.12.1996;818,75;818,75;818,75;818,75;Pkt.;0
23.12.1996;818,89;818,89;818,89;818,89;Pkt.;0
24.12.1996;817,31;817,31;817,31;817,31;Pkt.;0
25.12.1996;817,31;817,31;817,31;817,31;Pkt.;0
26.12.1996;820,94;820,94;820,94;820,94;Pkt.;0
27.12.1996;823,24;823,24;823,24;823,24;Pkt.;0
30.12.1996;824,14;824,14;824,14;824,14;Pkt.;0
31.12.1996;820,36;820,36;820,36;820,36;Pkt.;0
01.01.1997;820,36;820,36;820,36;820,36;Pkt.;0
02.01.1997;814,04;814,04;814,04;814,04;Pkt.;0
03.01.1997;819,42;819,42;819,42;819,42;Pkt.;0
06.01.1997;821,42;821,42;821,42;821,42;Pkt.;0
07.01.1997;822,56;822,56;822,56;822,56;Pkt.;0
08.01.1997;818,68;818,68;818,68;818,68;Pkt.;0
09.01.1997;817,47;817,47;817,47;817,47;Pkt.;0
10.01.1997;813,18;813,18;813,18;813,18;Pkt.;0
13.01.1997;819,09;819,09;819,09;819,09;Pkt.;0
14.01.1997;825,74;825,74;825,74;825,74;Pkt.;0
15.01.1997;826,63;826,63;826,63;826,63;Pkt.;0
16.01.1997;830,55;830,55;830,55;830,55;Pkt.;0
17.01.1997;831,38;831,38;831,38;831,38;Pkt.;0
20.01.1997;826,73;826,73;826,73;826,73;Pkt.;0
21.01.1997;827,19;827,19;827,19;827,19;Pkt.;0
22.01.1997;831,91;831,91;831,91;831,91;Pkt.;0
23.01.1997;826,05;826,05;826,05;826,05;Pkt.;0
24.01.1997;819,93;819,93;819,93;819,93;Pkt.;0
27.01.1997;812,60;812,60;812,60;812,60;Pkt.;0
28.01.1997;812,42;812,42;812,42;812,42;Pkt.;0
29.01.1997;816,81;816,81;816,81;816,81;Pkt.;0
30.01.1997;822,31;822,31;822,31;822,31;Pkt.;0
31.01.1997;829,08;829,08;829,08;829,08;Pkt.;0
03.02.1997;828,51;828,51;828,51;828,51;Pkt.;0
04.02.1997;830,78;830,78;830,78;830,78;Pkt.;0
05.02.1997;824,65;824,65;824,65;824,65;Pkt.;0
06.02.1997;824,75;824,75;824,75;824,75;Pkt.;0
07.02.1997;828,03;828,03;828,03;828,03;Pkt.;0
10.02.1997;831,72;831,72;831,72;831,72;Pkt.;0
11.02.1997;832,55;832,55;832,55;832,55;Pkt.;0
12.02.1997;839,14;839,14;839,14;839,14;Pkt.;0
13.02.1997;844,72;844,72;844,72;844,72;Pkt.;0
14.02.1997;844,62;844,62;844,62;844,62;Pkt.;0
17.02.1997;843,48;843,48;843,48;843,48;Pkt.;0
18.02.1997;846,05;846,05;846,05;846,05;Pkt.;0
19.02.1997;844,57;844,57;844,57;844,57;Pkt.;0
20.02.1997;843,42;843,42;843,42;843,42;Pkt.;0
21.02.1997;844,53;844,53;844,53;844,53;Pkt.;0
24.02.1997;850,98;850,98;850,98;850,98;Pkt.;0
25.02.1997;854,37;854,37;854,37;854,37;Pkt.;0
26.02.1997;847,88;847,88;847,88;847,88;Pkt.;0
27.02.1997;843,72;843,72;843,72;843,72;Pkt.;0
28.02.1997;837,44;837,44;837,44;837,44;Pkt.;0
03.03.1997;837,40;837,40;837,40;837,40;Pkt.;0
04.03.1997;837,00;837,00;837,00;837,00;Pkt.;0
05.03.1997;841,53;841,53;841,53;841,53;Pkt.;0
06.03.1997;840,19;840,19;840,19;840,19;Pkt.;0
07.03.1997;843,95;843,95;843,95;843,95;Pkt.;0
10.03.1997;851,06;851,06;851,06;851,06;Pkt.;0
11.03.1997;851,47;851,47;851,47;851,47;Pkt.;0
12.03.1997;844,00;844,00;844,00;844,00;Pkt.;0
13.03.1997;833,00;833,00;833,00;833,00;Pkt.;0
14.03.1997;835,47;835,47;835,47;835,47;Pkt.;0
17.03.1997;833,19;833,19;833,19;833,19;Pkt.;0
18.03.1997;831,88;831,88;831,88;831,88;Pkt.;0
19.03.1997;830,81;830,81;830,81;830,81;Pkt.;0
20.03.1997;822,93;822,93;822,93;822,93;Pkt.;0
21.03.1997;827,88;827,88;827,88;827,88;Pkt.;0
24.03.1997;828,41;828,41;828,41;828,41;Pkt.;0
25.03.1997;831,75;831,75;831,75;831,75;Pkt.;0
26.03.1997;835,40;835,40;835,40;835,40;Pkt.;0
27.03.1997;828,87;828,87;828,87;828,87;Pkt.;0
28.03.1997;828,22;828,22;828,22;828,22;Pkt.;0
31.03.1997;819,68;819,68;819,68;819,68;Pkt.;0
01.04.1997;813,70;813,70;813,70;813,70;Pkt.;0
02.04.1997;809,64;809,64;809,64;809,64;Pkt.;0
03.04.1997;807,54;807,54;807,54;807,54;Pkt.;0
04.04.1997;809,35;809,35;809,35;809,35;Pkt.;0
07.04.1997;809,51;809,51;809,51;809,51;Pkt.;0
08.04.1997;812,37;812,37;812,37;812,37;Pkt.;0
09.04.1997;808,70;808,70;808,70;808,70;Pkt.;0
10.04.1997;805,80;805,80;805,80;805,80;Pkt.;0
11.04.1997;794,92;794,92;794,92;794,92;Pkt.;0
14.04.1997;794,55;794,55;794,55;794,55;Pkt.;0
15.04.1997;804,30;804,30;804,30;804,30;Pkt.;0
16.04.1997;811,73;811,73;811,73;811,73;Pkt.;0
17.04.1997;813,21;813,21;813,21;813,21;Pkt.;0
18.04.1997;817,93;817,93;817,93;817,93;Pkt.;0
21.04.1997;819,40;819,40;819,40;819,40;Pkt.;0
22.04.1997;825,58;825,58;825,58;825,58;Pkt.;0
23.04.1997;828,21;828,21;828,21;828,21;Pkt.;0
24.04.1997;827,33;827,33;827,33;827,33;Pkt.;0
25.04.1997;820,51;820,51;820,51;820,51;Pkt.;0
28.04.1997;823,50;823,50;823,50;823,50;Pkt.;0
29.04.1997;837,49;837,49;837,49;837,49;Pkt.;0
30.04.1997;845,28;845,28;845,28;845,28;Pkt.;0
01.05.1997;847,25;847,25;847,25;847,25;Pkt.;0
02.05.1997;856,04;856,04;856,04;856,04;Pkt.;0
05.05.1997;866,09;866,09;866,09;866,09;Pkt.;0
06.05.1997;874,87;874,87;874,87;874,87;Pkt.;0
07.05.1997;869,28;869,28;869,28;869,28;Pkt.;0
08.05.1997;872,91;872,91;872,91;872,91;Pkt.;0
09.05.1997;879,06;879,06;879,06;879,06;Pkt.;0
12.05.1997;892,28;892,28;892,28;892,28;Pkt.;0
13.05.1997;892,09;892,09;892,09;892,09;Pkt.;0
14.05.1997;895,59;895,59;895,59;895,59;Pkt.;0
15.05.1997;899,01;899,01;899,01;899,01;Pkt.;0
16.05.1997;897,34;897,34;897,34;897,34;Pkt.;0
19.05.1997;896,70;896,70;896,70;896,70;Pkt.;0
20.05.1997;902,85;902,85;902,85;902,85;Pkt.;0
21.05.1997;901,98;901,98;901,98;901,98;Pkt.;0
22.05.1997;896,77;896,77;896,77;896,77;Pkt.;0
23.05.1997;905,63;905,63;905,63;905,63;Pkt.;0
26.05.1997;906,25;906,25;906,25;906,25;Pkt.;0
27.05.1997;904,23;904,23;904,23;904,23;Pkt.;0
28.05.1997;904,52;904,52;904,52;904,52;Pkt.;0
29.05.1997;902,16;902,16;902,16;902,16;Pkt.;0
30.05.1997;896,24;896,24;896,24;896,24;Pkt.;0
02.06.1997;897,75;897,75;897,75;897,75;Pkt.;0
03.06.1997;899,38;899,38;899,38;899,38;Pkt.;0
04.06.1997;897,98;897,98;897,98;897,98;Pkt.;0
05.06.1997;901,36;901,36;901,36;901,36;Pkt.;0
06.06.1997;910,52;910,52;910,52;910,52;Pkt.;0
09.06.1997;918,56;918,56;918,56;918,56;Pkt.;0
10.06.1997;920,52;920,52;920,52;920,52;Pkt.;0
11.06.1997;924,68;924,68;924,68;924,68;Pkt.;0
12.06.1997;931,30;931,30;931,30;931,30;Pkt.;0
13.06.1997;937,20;937,20;937,20;937,20;Pkt.;0
16.06.1997;941,39;941,39;941,39;941,39;Pkt.;0
17.06.1997;938,04;938,04;938,04;938,04;Pkt.;0
18.06.1997;935,53;935,53;935,53;935,53;Pkt.;0
19.06.1997;941,65;941,65;941,65;941,65;Pkt.;0
20.06.1997;941,81;941,81;941,81;941,81;Pkt.;0
23.06.1997;931,97;931,97;931,97;931,97;Pkt.;0
24.06.1997;941,86;941,86;941,86;941,86;Pkt.;0
25.06.1997;946,20;946,20;946,20;946,20;Pkt.;0
26.06.1997;944,77;944,77;944,77;944,77;Pkt.;0
27.06.1997;942,23;942,23;942,23;942,23;Pkt.;0
30.06.1997;939,75;939,75;939,75;939,75;Pkt.;0
01.07.1997;944,24;944,24;944,24;944,24;Pkt.;0
02.07.1997;951,16;951,16;951,16;951,16;Pkt.;0
03.07.1997;964,10;964,10;964,10;964,10;Pkt.;0
04.07.1997;962,64;962,64;962,64;962,64;Pkt.;0
07.07.1997;961,82;961,82;961,82;961,82;Pkt.;0
08.07.1997;963,94;963,94;963,94;963,94;Pkt.;0
09.07.1997;958,58;958,58;958,58;958,58;Pkt.;0
10.07.1997;960,66;960,66;960,66;960,66;Pkt.;0
11.07.1997;963,14;963,14;963,14;963,14;Pkt.;0
14.07.1997;966,26;966,26;966,26;966,26;Pkt.;0
15.07.1997;966,60;966,60;966,60;966,60;Pkt.;0
16.07.1997;978,55;978,55;978,55;978,55;Pkt.;0
17.07.1997;976,87;976,87;976,87;976,87;Pkt.;0
18.07.1997;963,69;963,69;963,69;963,69;Pkt.;0
21.07.1997;957,28;957,28;957,28;957,28;Pkt.;0
22.07.1997;970,43;970,43;970,43;970,43;Pkt.;0
23.07.1997;975,99;975,99;975,99;975,99;Pkt.;0
24.07.1997;975,74;975,74;975,74;975,74;Pkt.;0
25.07.1997;973,45;973,45;973,45;973,45;Pkt.;0
28.07.1997;970,93;970,93;970,93;970,93;Pkt.;0
29.07.1997;973,84;973,84;973,84;973,84;Pkt.;0
30.07.1997;979,86;979,86;979,86;979,86;Pkt.;0
31.07.1997;981,84;981,84;981,84;981,84;Pkt.;0
01.08.1997;972,52;972,52;972,52;972,52;Pkt.;0
04.08.1997;967,78;967,78;967,78;967,78;Pkt.;0
05.08.1997;965,77;965,77;965,77;965,77;Pkt.;0
06.08.1997;974,85;974,85;974,85;974,85;Pkt.;0
07.08.1997;972,84;972,84;972,84;972,84;Pkt.;0
08.08.1997;965,87;965,87;965,87;965,87;Pkt.;0
11.08.1997;960,37;960,37;960,37;960,37;Pkt.;0
